"				",,,,,,,,,,,,,,,,,
"				",,,,,,,,,,,,,,,,,
"					",,,,,,,,,,,,,,,,,
"						主视角看阿富汗男子扒上美军机：向人群挥手告别",,,,,,,,,,,,,,,,,
"						（来源：澎湃新闻�?					",,,,,,,,,,,,,,,,,
"                                         				",,,,,,,,,,,,,,,,,
"				",,,,,,,,,,,,,,,,,
"					",,,,,,,,,,,,,,,,,
"                                                					",,,,,,,,,,,,,,,,,
"				",,,,,,,,,,,,,,,,,
"			",,,,,,,,,,,,,,,,,
"			",,,,,,,,,,,,,,,,,
"window.NTES && function(d){var f=function(c){var b=c.getAttribute(""""flashvars"""")","a=c.getAttribute(""""repovideourl"""").replace("""".flv""""","-mobile.mp4"""");h=d(c.parentNode.parentNode.parentNode)","g='<embed src=""""http://v.163.com/swf/video/NetEaseFlvPlayerV3.swf"""" flashvars=""""'+b+'"""" allowfullscreen=""""true"""" allowscriptaccess=""""always"""" quality=""""high"""" wmode=""""opaque"""" width=""""100%"""" height=""""100%"""" type=""""application/x-shockwave-flash"""" />';if(1/*(iPhone|iPad|iPod|Android|NETEASEBOBO|blackberry|bb\d+)/ig.test(navigator.userAgent)*/){g='<video controls=""""controls"""" preload=""""auto"""" width=""""100%"""" height=""""100%""""><source type=""""video/mp4"""" src=""""'+a+'"""">您的浏览器暂时无法播放此视频.</video>';NTES("""".video-inner .video"""").attr(""""style"""""," """"background: #000;"""");}h.$("""".video"""")[0].innerHTML=g;}","e=function(b){var a=d(b.parentNode.parentNode.parentNode);a.$(""""li"""").removeCss(""""on"""")","b.addCss(""""on"""")","a.$("""".video-title"""")[0].innerHTML=""""string""""==typeof b.textContent?b.textContent:b.innerText","a.$("""".video-title"""")[0].setAttribute(""""href""""","b.getAttribute(""""url""""))","a.$("""".video-from"""")[0].innerHTML=""""（来源：""""+b.getAttribute(""""source"""")+""""�?""",f(b);};window.continuePlay=function(){var a,"b=d(d("""".video-list .on"""")[0].nextSibling);3==b.nodeType&&(b=d(b.nextSibling));if(b&&d("""".video-inner input"""")[0].checked){e(b);}}","function(){var a={init:function(){if(d("""".video-list li"""")[0]){d(d("""".video-list li"""")[0]).addCss(""""on"""")",this.eventBind();}},"eventBind:function(){d("""".video-list li"""").addEvent(""""click""""",function(b){e(d(this)),b.preventDefault();});}};a.init();}();}(NTES);
"			",,,,,,,,,,,,,,,,,
"		",,,,,,,,,,,,,,,,,
"		",,,,,,,,,,,,,,,,,
8�?6日，一名在阿富汗喀布尔机场爬上美军机的男子记录下了飞机在跑道上滑行的画面。视频显示，多人挤在起落架舱上，其中一人还招手向跑道边的民众道别。据哈立德所述，一名试图翻越机场围墙的同行者告诉他，除了媒体报道的10名死者之外，还有一名平民在试图进入机场时中了塔利班的枪而死亡。哈立德称自己亲眼看到一名死者，他的鲜血沾在旁人的衣服上，“无人关心”，一名男孩的脚上中了一枪，走路一瘸一拐，另一名小男孩因为个头太小被人群踩踏，他的父亲在人潮的另一头大哭……当地时�?021�?�?6日，阿富汗，乘客挤在机场等待离开喀布尔，美国士兵站岗。“我们究竟做错了什么？”哈立德逃离失败了。他回家睡了一觉，醒来看到了塔利班发布的最新政策�?�?7日，塔利班发言人扎比乌拉·穆贾希德在社交媒体上宣布，该组织对阿富汗政府全体工作人员及安全部队成员实施大赦。此前，塔利班也曾宣称对为外国人工作的阿富汗人“既往不咎”。穆贾希德称，塔利班目前已完全控制首都喀布尔的局势，法律和秩序已得到恢复。在塔利班“记者”的电视采访中，被采访的喀布尔居民连连强调：“塔利班来了以后，喀布尔没有威胁。”但哈立德称，“新闻只是新闻”，与事实并非一回事。“实际上，我们现在是无政府的状态，我们没有军队，没有警察，所有的一切都不在它应该在的位置。塔利班虽然进城了，但他们穿长袍，留着大胡子，没有制服，没有电话号码，甚至他们的车上都没有车牌号，到底怎么找他们（维持秩序）？”哈立德说道，“如果我现在在大街上被杀了，这都不会是新闻，都没人会去看一眼。”塔利班刚进城的那天，哈立德还曾鼓起勇气与他们交谈。在一家茶馆，他遇到一名塔利班成员，两人一起喝了几杯茶，这时有一名出租车司机走来，这名“大胡子”慷慨地分享了自己的茶。“‘你和我喝的茶，是同一杯茶，所以我们是兄弟，如果有需要，随时跟我说’。”这名塔利班成员爽朗地说道。然而，得知眼前的人是出租车司机时，他骂起了不雅的脏话，“出租车司机？都是混蛋（bullshit）！如果有一个女人走在大街上，六七辆出租车都会排着队付钱找她。”塔利班掌权之后阿富汗女性的权利问题，一直是外界关心的话题。上世纪90年代中期，塔利班在阿富汗实施严格的伊斯兰教法统治：女性须穿戴布卡，不得单独抛头露面。但近几个月，塔利班似乎正在以一种更加开放的形象示人。有报道称，塔利班呼吁女性在新政府领导下加入政府的工作中。但一�?7岁的喀布尔市民向美国媒体表示，他在16日当天出门的15分钟车程中没有见到街上有一个女性。“有如时间静止，什么都变了。”让哈立德感到难过的还有外界对阿富汗人的态度。在近日的媒体报道中，阿富汗人似乎被烙上了“腐败”抑或“野蛮”的印记。但在哈立德看来，那只是阿富汗政府和塔利班留给外界的印象，“真正的阿富汗人民，他们淳朴而善良。�?018年，哈立德曾去过一次乌兹别克斯坦，那时有不少当地人见到他都会说，“嘿，这是个‘阿富汗恐怖分子’”，这让哈立德感到心碎。“我不是恐怖分子，我和其他人一样只是来到了另一个地方，我们虽然说不同的语言，或许有不同的宗教信仰、不同的价值观，但我也是一个人，我们没有任何不同。”“现在的情况糟透了，塔利班只把我们当作是统治的对象，政府垮台了，其他国家也不把我们当作真正的人类看待。”哈立德难掩心中的悲伤。美国人离开了，留下一个从未改造成功的阿富汗。喀布尔就像这场社会改造的实验场，在阿富汗险峻多山、部落割据的土地上，它像是一个玻璃盒子，承载着外来者带来的一切新鲜事物。塔利班进入了喀布尔，不费一兵一卒，却击碎了这个玻璃盒子，也击碎了哈立德这一代都市年轻人对未来的想象。“这几天我的脑子里充满了各种问题……我不知道，我们究竟做错了什么？”（为保护受访者，文中哈立德为化名�?                    ,,,,,,,,,,,,,,,,,
"                """,“一个小男孩被人群踩踏，他的父亲在另一头大哭�?,,,,,,,,,,,,,,,,
"
                    
                    
                        （原标题：拜登发布“防卫台湾最清晰表态”？白宫官员赶紧澄清：对台政策没有改变）
                    
                    
                    （观察者网讯）见到阿富汗局势，台湾民进党当局“人人自危”，生怕被美国抛弃。与此同时，拜登政府的涉台言论又让台媒空欢喜一场：19日，美国总统拜登声称，台湾和阿富汗“有着根本不同的情况”；几个小时后，美官员紧急降温：拜登说错话了，美国对台政策没有改变。外媒报道截图当地时�?�?9日，拜登接受美国广播公司（ABC）采访，试图为自己的撤军决定辩护。“看到了吗？美国人指望不上”、“美国人不值得信任”，“他们不会遵守承诺”……采访中，主持人一一向拜登转述国际社会对于美国在阿富汗撤军行为的评价，并提及台湾问题。“听着，台湾地区、韩国、北约（和阿富汗之间）有着根本的区别。”闻言，拜登赶紧为自己辩护，坚称台湾和阿富汗不一样。但谈到具体有什么不一样时，拜登的逻辑开始混乱了。拜登接受采访，视频截图他强调美国一向信守诺言，随后援引北大西洋公约第五条款有关集体防御的承诺，声称美国会在盟友受到入侵时作出反应。他还补充称，美国“对日本、韩国和台湾地区也一样”，这与阿富汗局势无法比较。此话一出，台湾媒体受宠若惊。台湾“中央社”则�?0日凌晨发文，兴奋地宣称，“这是拜登自1月底上任以来，对‘防卫台湾’作出最清晰的表态”。但还没等台媒高兴多久，美国官员便出面紧急降温。据路透社19日报道，拜登政府的一名高级官员表示，美国对台政策没有改变，拜登似乎是把台湾和其他与美国有“明确防御承诺”的国家混为一谈，说错话了。路透社表示，拜登采访中援引的第五条款只适用于美国与北约盟国之间。长久以来，美国奉行“一个中国”和对台“战略模糊”政策，与台当局的关系一直是非官方的。在19日的例行记者会上，当被问及拜登政府是否有意愿改变对台“战略模糊”政策时，美国国务院发言人普莱斯没有正面回答。但他表示，基于“与台湾关系法”、中美《联合公报》和“一个中国”政策维持与台湾的联系，依然是美国的政策。在美军宣布撤离后，阿富汗“一夜之间”变天了。见此，美国一些盟友开始担忧“阿富汗是前车之鉴”，拜登的国内支持率也降至上任以来的最低。与此同时，阿富汗局势急速变动也让台湾当局吃惊。对美国抛弃阿富汗政权，台湾岛内先起来一场有关“阿富汗是台湾前车之鉴”的大争论。刚刚抛弃了阿富汗内盟友的美国政府却还在“嘴硬”�?7日，美国国家安全顾问沙利文辩称台湾是“根本不同的问题”，但被追问“怎么不同”时，他没有做出正面回答�?7日这天，中国人民解放军东部战区则出动了作战舰艇、反潜机、歼击机等多军种力量，在台岛西南、东南等周边海空域组织联合火力突击等实兵演练，检验战区部队一体化联合作战能力。延伸阅读：专家：美国正在台湾问题上把自己拖进危险的泥潭拜登政府上台以来，沿袭了特朗普政府对华强硬施压的理念，在行动上对华“拉打结合”：虽然竭力希望中方在气候变化、伊核、朝核、缅甸、阿富汗等地区与全球治理等领域予以合作，却在中国视作核心利益的台湾问题上，采取了明显的“说一套做另一套”的策略。美国政府最近虽明确表示不支持“台湾独立”，但在行动上完全不守诚信，今年以来屡屡突破其此前承诺过的底线。美国说一套做一套在中美建交之时，美国曾承诺终止《美台联合防御协定》，从台湾撤出所有军人。从台湾撤军，是中美共同划下的关于两国关系正常化的一条基线。事实上，美国对此并没有彻底执行（“美国在台协会”并非外交机构，但其在台北设施内始终有美国现役军人），而现在的美国政府更是彻底将“从台湾撤军”置于脑后。在中美建交当年，美国国会通过了《台湾关系法》，试图以国内立法的形式维持与台湾的关系。近年来，美国国会更是通过了一系列相关立法，意图对中国大陆强化威慑。在行政方面，拜登政府则在今�?月至7月间三次公开派遣军机入台。美国主持对华政策运行的高官甚至扬言：“如有必要，美国将在台湾问题上结束其长期奉行的‘战略模糊’政策，而将其调整为‘战略清晰’。”说白了，就是在台湾问题上，美国可能不再留有余地，将明确与中国正面对抗。图说：美军军舰穿越台湾海峡愈发频繁�?GJ图进入本月，美国府院又加大、加快了联手挺台的步伐。在“台独”势力操控台湾大权的背景下，美国政府执意提升台湾的国际地位，继续触碰中美关系的底线�?�?日，美国联邦参议院在只有少数议员在场的情况下以所谓“一致同意”的方式审议通过了“要求美国国务卿制定战略使台湾重获世界卫生组织观察员地位”的议案，要求国务卿就其相关整改方案做出说明。该议案还规定在每届世卫大会后，如果台湾未能取得观察员身份，美国国务卿须向国会说明美在协助台湾的计划上做出过哪些改变与作为。联合国是主权国家组成的国际组织。作为中国的一部分，台湾显然没有资格以国家身份进入联合国。台湾以非政府组织身份参与世卫组织活动并非不可，但前提是它必须符合联合国的各项相关规定，其中就包括接受“九二共识”、承认台湾是中国的一部分。这是中国的主张，也是五十年前中国在联合国的朋友们联合提出并达成的共识。作为联合国的一员，美国必须对此尊重，这是世界主流在台湾问题上的基线，也是中国在台湾问题上的又一条合理合法的红线。妄图遏制中国发展当前民进党当局既然不接受台湾是中国一部分，却又一再试图以各种名义在联合国闯关，显然是在玩政治把戏。美国政府虽愿意陪着台湾玩，但值得注意的是，如果美国真的在乎台湾的观察员地位，那它为何不去说服台方遵守“一个中国”的原则呢？美国在乎的并非在此。在台湾问题上，拜登政府还在一路狂奔。白宫已宣布拜登将在12�?日至10日举行线上虚拟的“民主峰会”。虽然受邀名单还没出炉，但据台媒称美国务卿布林肯曾向众议院外委会承诺邀请台湾“与会”。美国可能邀请一些国家领导人以及一些不具国家地位实体的人员与会，其中不排除非国家地位实体代表中只有台方人员。无论何种情况，美国都将在主动提升台湾国际可视度的同时，刻意模糊台湾的非国家行为体的国际法定位。这依然还是在触碰中美关系的底线。说到底，打“台湾牌”、向“台独”发出错误信息，其背后的真正意图是给大陆添堵、意图遏制中国发展。在未来，中美关系每年都将因此增加一个周期性的竞争与对抗点。在损害中国利益的同时，美国也正在将自己拖进危险的泥潭。历史表明，美国依仗超级国力、颐指气使的时代已经过去了。即使美国曾经对越南出兵50多万，但在打�?4年越战后只能灰溜溜地撤走。而在20年的阿富汗战争后，美国的结局也同样黯淡。那么，美国在台湾问题上屡屡触碰中方底线，甚至是它自己曾经与中方共同划下的底线，如此冒犯台海两岸整体上绝大多数人的人心，其后果难道还会更好？
                    
                ",拜登发布“防卫台湾最清晰表态”？白宫官员赶紧澄清：对台政策没有改�?,,,,,,,,,,,,,,,,
"
                    
                    
                        （原标题：中国商人亲历阿富汗变天：五名塔利班坐在我的办公室）
                    
                    
                    美军的飞机在天空往来一夜，阿富汗首都彻夜未眠�?�?5日早晨阳光明媚，是个晴天。因为地处高原，即便是夏日，气温也很少超�?0摄氏度。余勇像往常一样出门，有两个朋友要从贾拉拉巴德来喀布尔，他打算去买些羊肉招待他们。中国商人余勇来自北京，2017年开始在阿富汗做外贸生意。喀布尔主路上平静如常，国旗迎风飘扬，但总统府内正风起云涌。很快，阿富汗就要变天了。塔利班进入喀布尔在超市的时候，余勇接到了朋友的电话，与喀布尔相邻的贾拉拉巴德刚刚陷落，塔利班势如破竹，即将进入首都。他并不觉得意外，此前陆陆续续有三十多个省已经投降，塔利班进入喀布尔是迟早的事。不过，速度还是太快了，余勇站在超市货架前想。今�?�?4日，美国总统拜登曾宣布，驻阿美军将于9�?1日前全部撤出，以结束美国历史上最长的战争�?月，美国情报机构曾预测塔利班会在6�?2个月内夺下喀布尔。随着塔利班接连占领多省首府，预测的时间后来调整为90天。对于塔利班来说，这个数字还是过于保守了�?点多，余勇仍在超市里挑选羊肉，为午饭做准备。回到住处几分钟后，一位阿富汗本地的朋友发来信息：塔利班进城了。余勇开始有些紧张了，心里琢磨塔利班进入喀布尔怎么也得打起来吧，打多久也不好说。因为住的地方离总统府非常近，为了防止被流弹误伤，他收拾行李，打算搬到距离市中心相对较远的地方。出门打车的时候已接近中午，喀布尔的街道上拥堵不堪。有人正常出门被堵在路上，也有人得到消息，正在往机场赶，打算逃离此地。车被堵在十字路口，汽车喇叭交织着人声，恐慌和焦虑在喀布尔街头蔓延。余勇心里打鼓，此刻他正从市中心往外走，担心路上遇上从喀布尔周边往市中心攻入的塔利班。从上午开始，哈米德·卡尔扎伊国际机场里不断拥入大量人群。喀布尔面积并不大，不堵车的时候，机场距离市中心最多也�?0分钟车程。但是现在这条路上挤满了想要逃离的人。赶往机场的人，有一部分并非一时兴起，他们在数月甚至几年前就办妥了出国的手续。余勇的一位阿富汗朋友就在此列。来阿富汗四五年，余勇身边不少本地朋友都把离开这个动荡不安的国家视为人生目标之一。访问中国前，余勇的一位阿富汗朋友觉得，喀布尔需�?0年可以赶上上海，2009年来到中国看了一番，这位朋友告诉余勇：他觉得，可能得100年。能去中国是许多阿富汗人的梦想，但有时候目的地并不重要，去哪儿都行，毕竟世界上比阿富汗更难生存的国家，也找不出几个。阿富汗地处亚洲内陆，历来是南北通达、东西相连的军事要地，印度诗人阿拉玛·伊克巴尔形容它是“亚洲的心脏”。但阿富汗境内地形崎岖，峡谷陡峭，各方势力在此地角逐，几十年来战争不止，炮火未熄，心脏在动荡中始终未得安宁。过�?00年间，阿富汗出现过十多种国旗，更换国旗的频率超过任何一个国家。现在，它将打破自己的纪录。艰难行进一个多小时后，余勇终于抵达新的落脚点，松了一口气。这一路上，他并没有遇见塔利班。路透社驻喀布尔记者后来在社交媒体上分享了数段视频，其中一段视频显示，进入喀布尔后，塔利班在当地的游乐园内乘坐碰碰车和旋转木马，还吃了冰激凌。“西贡时刻”重现把两斤羊肉炖上后，余勇在手机上看到了八九名塔利班代表进入总统府的图片。手持长枪的武装人员围在总统府的桌子前，阿富汗国旗被卷起。余勇认出这张照片里的一个人是阿纳斯·哈卡尼。阿纳斯·哈卡尼的哥哥正是塔利班副领导人西拉柱丁·哈卡尼。去�?�?0日，西拉柱丁·哈卡尼曾在《纽约时报》发表文章《我们塔利班想要什么》，文中写道：“四十多年了，每天都有阿富汗人失去珍贵的生命，每个人都曾失去过他们所爱的人，每个人都厌倦了战争。我确信，杀戮和伤害必须停止。”“局势发展太快了。”余勇滑动着手机屏幕，忍不住对身边的当地翻译赫沙姆说。赫沙姆是个阿富汗小伙子，毕业于喀布尔大学�?018年曾赴武汉大学学了一年中文。在中国时，赫沙姆去过北京、南京、昆明等许多地方。他说：“在中国的这一年，我才知道和平是什么。”塔利班攻占喀布尔，让赫沙姆想起从小目睹的战火，想起从学校回家路上听到的枪声。战争在这个国家已经持续几十年了。从出生起，他就生活在战乱与动荡之中�?5日下午，机场里的人越来越多，有人散布信息：美国开放了临时签证，只要到机场就有机会离开。余勇也收到这条消息了，他甚至没有怀疑真实性。因为此前有人声称为美国服务后，美国愿意对其发放签证�?0多天前就有人去登记了。不少曾为美国效力的阿富汗人担心，喀布尔陷落后他们会遭报复。开放临时签证的消息最终被证实为谣言。美国有线电视新闻网的报道还表明，美国外交人员撤离阿富汗前，曾清理美国驻阿富汗大使馆的敏感材料，包括销毁大批阿富汗人的护照。机场的人群处于失控边缘。阿斯瓦卡通讯社发布的一段视频显示，一架空载的C-17型美军军用运输机围着一群追飞机的人，美国海军陆战队采取了鸣枪警告。飞机冲上蓝天后，有3个人影划过天空。这3人冒险攀上了飞机的起落架，最终掉落至机场附近居民家中。其中一人是阿富汗男足国青队小将——年�?9岁的扎基·安瓦里。在社交网络上最后一篇帖子中，这个青年写道：“你是你生命中的画家。不要把画笔给其他人。”机场的混乱局面从15日晚间延续至16日，至少�?0人丧生，其中两人被美军打死。一�?975年美军撤离驻越南大使馆的图片�?021年美军直升机在喀布尔上空的图片被放在一起，在社交媒体上大量传播。有媒体说，“西贡时刻”重现了�?�?7日，中国外交部发言人华春莹发布了两条推特。“人们看见了1975年的越南，现在又看见了阿富汗。”另外一条推特上，华春莹只写了半句话——“从实力的地位出发”（from a position of strength），配图是喀布尔机场美军警戒线照片和美军在西贡撤军行动中著名的“西贡铁拳”照片。“从实力的地位出发”最早出自美国总统里根，最近一次在外交场合出现是今�?月。在安克雷奇举行的中美高层战略对话中，美国国务卿布林肯对中方代表杨洁篪、王毅又讲了一次。杨洁篪掷地有声地回应：“你们没有资格在中国的面前说，你们‘从实力的地位出发’同中国谈话。”阿富汗喀布尔街头 余勇 摄阿富汗的新国旗余勇再没有收到那位滞留机场的阿富汗朋友的消息，不知他是否安全离开了阿富汗。阿富汗的总统倒是已明确离开喀布尔了�?5日，阿富汗总统穆罕默德·阿什拉夫·加尼宣布他已离开阿富汗。这位从美国哥伦比亚大学获得文化人类学博士学位的前总统，曾写过《修复失败国家：一个重建破碎世界的框架》一书。显然，他本人没能做到。但阿富汗实在太需要修复了。�?·11”事件发生那年，美国以反恐的名义入侵阿富汗�?0年后，塔利班入主喀布尔的这一天，另一位生活在阿富汗的中国人余明辉又想起了刚刚来到阿富汗时的情景，爆炸声犹在耳畔。同余勇一样，河南人余明辉也是在阿从事外贸的中国商人�?002�?�?0日，阿富汗战火正烈。余明辉从伊朗赴阿开展业务，在阿富汗设立办事处。爆炸频频发生，阿富汗的基础设施遭到严重破坏，各行各业都被破坏殆尽，战火之下，到处是残垣断壁。当时阿富汗全国只有32英里公路，其余都是泥路，整个国家没有工业基础，甚至生产作坊、加工厂也不存在�?0年间，美军以2400多名军人死亡和超�?万亿美元的代价，换来的是：在阿富汗的恐怖组织从个位数增长到�?0多个，十多万阿富汗平民在美军及其盟友的枪炮下伤亡�?000多万人流离失所，而阿富汗总人口也不过3600万。美国人的钱投到哪里去了？余勇说，他亲身经历过的一件事也许能说明问题：美军花了十几亿美元去招标成本�?亿美元的项目，投标方只有一个。战火吞噬一切，阿富汗甚至没有像样的发电厂。直到今天，停电依然时常发生，一天停好几回也十分常见�?008年开始，余明辉和朋友一起投资建立钢厂。原材料是历年战争中留下的坦克、装甲车等废钢铁。这些钢铁经过加工最终变成钢筋，用来重建被战争摧毁的阿富汗。工厂里的阿富汗员工说：“美国人给我们带来了战争，中国人却把战争变成了我们的房子。”在阿富汗，枪是不必讨论的事情。几乎家家户户都有枪，只是好坏和多少的区别而已。有一次在街头，余勇的车和一位阿富汗政府议员的车发生了剐蹭，十几个安保人员举着AK-47立刻围了上来。尽管政府有管控，但在动荡的阿富汗，枪成为权贵彰显地位身份的象征，也是普通人仅有的安全感来源。在巴米扬，余勇见过父母教很小的孩子开枪。与枪一样，毒品也不必讨论。美国入侵阿富汗后，对阿富汗境内的贩毒军阀种植罂粟视而不见。自2001年以来，阿富汗一直是世界上最大的非法毒品生产国。阿富汗的罂粟产量占全球非法海洛因产量的90%以上，占欧洲供应�?5%以上。美金、枪支、毒品让阿富汗步入绝境。在阿富汗待�?0年，余明辉接触过这个国家三教九流。阿富汗的社会阶层大致可分为三种。剧烈的变迁当中迅速暴富的亿万富翁，大概占1%。有车有房，有店铺公司，年收入在10万到30万美元的中产约有10%，余下的大多数，靠工资吃饭，或者是朝不保夕的做小生意的，被警察城管来回驱赶的小商小贩，都处于贫困状态。联合国指标值中日收�?美元以下的极端贫困人口，在阿富汗大概就有20%。常常有阿富汗朋友拿着照片向余勇怀�?0世纪50年代，尽管怀念者那时候可能还未出生。那是阿富汗人距离美好生活最近的时刻，赶走了入侵的英国人后，在现代化改革举措下，阿富汗也曾拥有过和平与安宁与现代工业基础。那时的阿富汗女性不必蒙面，可以接受教育，常常穿着连衣裙走在街头。赫拉特有闻名世界的酒厂与面包厂，喀布尔在当时甚至有“东方小巴黎”之称。在过去几十年中，由于内战、美国等外国势力入侵，阿富汗的黄金时代一去不返�?�?9日，塔利班入主喀布尔的第四天，阿富汗塔利班发言人扎比胡拉·穆贾希德在社交媒体推特上发表声明，在阿富汗脱离英国统治、独�?02周年纪念日之际，塔利班宣布成立“阿富汗伊斯兰酋长国”。穆贾希德的推文下，还配了一张新政府国旗的图片，酋长国的旗帜上印有国徽。阿富汗又添了一面国旗。余勇（左三）与塔利班合影（受访者供图）19日一早，余勇到办公室时，五六名塔利班武装人员已经在和同事攀谈了，其中有一位是现任法拉省省长的父亲。余勇的公司在法拉有个隧道项目，这几名塔利班武装人员此行来告诉他，与上一任政府的合作项目将由他们负责对接。塔利班给公司发了新政府抬头的文件，并向他保证经营安全。余勇请赫沙姆看了看，印刷体的抬头显示这是个“国字头”文件，但内容是手写的。在办公室待了半小时，这几名武装人员还顺带宣传了一下新政府的政策——未来的阿富汗将是一个禁毒的国度，阿富汗丰富的矿产资源将是新的经济重点，他们欢迎余勇和他的中国朋友来阿富汗承接开矿项目�?0日，余勇走上喀布尔街头，主路上的旧国旗还没撤下�?0日，阿富汗喀布尔街头。余�?�?                    
                ",中国商人亲历阿富汗变天：五名塔利班坐在我的办公室,,,,,,,,,,,,,,,,
